customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,snapshot_date_x,churn_next_60d,split,snapshot_date_y,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,snapshot_date,last_campaign_received,last_campaign_cost,manual_priority_bucket
CUST01314,2024-04-05,Tier 1,25-34,Instagram,,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,5,23,2,0,1,0,0,0,2025-09-30,new_launch,0,low
CUST01315,2024-06-04,Tier 2,25-34,Influencer,,Wellness,Dry,No,2025-09-30,1,validation,2025-09-30,1,3,0,0,0,0,0,52,2025-09-30,new_launch,12,high
CUST01316,2025-04-24,Tier 1,45+,Marketplace,,Makeup,Sensitive,Yes,2025-09-30,1,train,2025-09-30,13,48,6,1,3,7,2,14,2025-09-30,welcome_offer,0,high
CUST01317,2024-09-21,Tier 2,25-34,Influencer,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,48,2025-09-30,none,18,high
CUST01318,2024-10-12,Tier 2,35-44,Google Search,Silver,Hair Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,2,9,1,0,1,3,1,24,2025-09-30,bundle_discount,0,high
CUST01319,2025-02-18,Tier 2,18-24,Organic,,Fragrance,Normal,Yes,2025-09-30,0,test,2025-09-30,10,38,4,3,3,3,1,14,2025-09-30,welcome_offer,0,high
CUST01320,2024-06-05,Tier 2,45+,Referral,,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,6,32,1,1,1,2,1,40,2025-09-30,new_launch,0,high
CUST01321,2024-03-08,Tier 3,35-44,Instagram,,Hair Care,Combination,Yes,2025-09-30,0,train,2025-09-30,12,32,1,1,0,8,2,17,2025-09-30,free_shipping,25,high
CUST01322,2024-08-29,Tier 3,25-34,Influencer,,Skin Care,Combination,No,2025-09-30,1,train,2025-09-30,2,11,1,0,0,0,0,20,2025-09-30,none,25,high
CUST01323,2024-06-12,Tier 2,25-34,Organic,,Skin Care,,Yes,2025-09-30,1,train,2025-09-30,3,18,0,0,0,1,0,46,2025-09-30,new_launch,25,high
CUST01324,2024-06-04,Tier 1,45+,Instagram,,Wellness,Sensitive,Yes,2025-09-30,1,train,2025-09-30,1,5,0,0,0,3,1,35,2025-09-30,free_shipping,40,high
CUST01325,2024-03-30,Tier 3,18-24,Google Search,,Baby Care,Oily,Yes,2025-09-30,0,test,2025-09-30,1,3,0,0,0,2,0,43,2025-09-30,free_shipping,0,high
CUST01326,2025-02-04,Tier 2,35-44,Google Search,,Fragrance,Oily,No,2025-09-30,1,train,2025-09-30,3,14,0,0,0,0,0,23,2025-09-30,none,12,high
CUST01327,2024-09-23,Tier 2,18-24,Referral,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,10,43,4,1,1,6,2,4,2025-09-30,new_launch,25,high
CUST01328,2025-04-08,Tier 2,25-34,Google Search,Silver,Hair Care,Dry,No,2025-09-30,0,train,2025-09-30,5,20,1,0,0,0,0,13,2025-09-30,new_launch,12,medium
CUST01329,2025-04-17,Tier 1,18-24,Instagram,Silver,Skin Care,Oily,No,2025-09-30,0,train,2025-09-30,5,24,2,1,1,0,0,9,2025-09-30,welcome_offer,12,medium
CUST01330,2024-12-06,Tier 2,35-44,Marketplace,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,6,28,2,1,1,0,0,2,2025-09-30,none,25,low
CUST01331,2024-08-02,Tier 2,35-44,Google Search,,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,10,28,1,3,1,4,1,0,2025-09-30,none,12,medium
CUST01332,2025-05-24,Tier 3,25-34,Organic,Gold,Hair Care,Sensitive,No,2025-09-30,0,train,2025-09-30,7,34,2,2,1,0,0,6,2025-09-30,new_launch,40,low
CUST01333,2025-08-03,Tier 1,35-44,Organic,,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,2,5,1,0,0,3,1,0,2025-09-30,free_shipping,12,medium
CUST01334,2024-09-02,Tier 2,25-34,Google Search,,Skin Care,Oily,No,2025-09-30,1,test,2025-09-30,1,5,0,0,0,0,0,39,2025-09-30,welcome_offer,12,high
CUST01335,2025-01-16,Tier 1,25-34,Organic,Platinum,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,6,19,3,0,1,2,0,0,2025-09-30,bundle_discount,12,medium
CUST01336,2025-06-27,Tier 2,25-34,Marketplace,Gold,Skin Care,,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,0,2025-09-30,welcome_offer,12,low
CUST01337,2025-07-05,Tier 2,45+,Google Search,,Baby Care,Oily,Yes,2025-09-30,0,train,2025-09-30,14,69,5,0,4,3,1,18,2025-09-30,free_shipping,0,medium
CUST01338,2025-09-15,Tier 3,25-34,Organic,,Skin Care,,No,2025-09-30,1,train,2025-09-30,14,66,5,2,2,0,0,0,2025-09-30,bundle_discount,18,medium
CUST01339,2025-02-08,Tier 2,25-34,Instagram,Gold,Hair Care,Combination,Yes,2025-09-30,1,train,2025-09-30,3,17,1,1,1,1,0,37,2025-09-30,bundle_discount,25,high
CUST01340,2025-07-02,Tier 2,35-44,Google Search,,Wellness,,No,2025-09-30,1,train,2025-09-30,5,13,2,1,1,0,0,16,2025-09-30,bundle_discount,12,high
CUST01341,2025-08-17,Tier 2,18-24,Google Search,,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,5,13,2,1,1,3,0,26,2025-09-30,new_launch,25,medium
CUST01342,2025-03-15,Tier 2,18-24,Influencer,,Skin Care,,No,2025-09-30,1,test,2025-09-30,10,56,1,0,1,0,0,23,2025-09-30,welcome_offer,18,high
CUST01343,2024-06-14,Tier 1,45+,Instagram,,Wellness,Sensitive,No,2025-09-30,0,validation,2025-09-30,3,11,1,0,0,0,0,7,2025-09-30,bundle_discount,0,low
CUST01344,2024-06-08,Tier 3,35-44,Instagram,,Makeup,Sensitive,No,2025-09-30,1,test,2025-09-30,3,17,0,0,0,0,0,60,2025-09-30,bundle_discount,25,high
CUST01345,2025-07-01,Tier 1,25-34,Marketplace,,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,7,36,4,2,3,1,0,3,2025-09-30,bundle_discount,18,medium
CUST01346,2024-01-19,Tier 2,45+,Influencer,Silver,Wellness,Dry,Yes,2025-09-30,0,validation,2025-09-30,5,29,1,0,1,2,1,17,2025-09-30,bundle_discount,40,medium
CUST01347,2025-05-05,Tier 2,45+,Google Search,,Hair Care,Combination,Yes,2025-09-30,1,test,2025-09-30,3,18,1,1,1,0,0,27,2025-09-30,none,40,high
CUST01348,2024-07-13,Tier 2,25-34,Marketplace,Silver,Wellness,,Yes,2025-09-30,1,train,2025-09-30,3,10,1,1,1,0,0,22,2025-09-30,welcome_offer,12,high
CUST01349,2025-04-13,Tier 2,25-34,Instagram,,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,0,0,0,0,0,7,2,22,2025-09-30,bundle_discount,25,high
CUST01350,2024-12-12,Tier 3,25-34,Influencer,Gold,Skin Care,Oily,Yes,2025-09-30,1,train,2025-09-30,1,4,0,0,0,2,0,26,2025-09-30,none,25,high
CUST01351,2025-05-21,Tier 2,25-34,Organic,,Fragrance,,Yes,2025-09-30,1,train,2025-09-30,7,42,1,2,0,2,0,0,2025-09-30,new_launch,0,medium
CUST01352,2024-04-19,Tier 1,18-24,Influencer,,Skin Care,Combination,No,2025-09-30,1,train,2025-09-30,1,3,0,0,0,0,0,31,2025-09-30,free_shipping,25,high
CUST01353,2025-06-27,Tier 2,25-34,Marketplace,,Skin Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,1,3,0,0,0,3,1,19,2025-09-30,free_shipping,40,high
CUST01354,2025-09-09,Tier 1,25-34,Instagram,Platinum,Makeup,Sensitive,No,2025-09-30,0,train,2025-09-30,10,53,1,2,0,0,0,0,2025-09-30,free_shipping,25,medium
CUST01355,2024-08-25,Tier 1,18-24,Organic,Silver,Wellness,Oily,No,2025-09-30,0,validation,2025-09-30,2,12,1,0,0,0,0,28,2025-09-30,welcome_offer,25,high
CUST01356,2024-10-31,Tier 2,45+,Instagram,,Wellness,Sensitive,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,17,2025-09-30,bundle_discount,0,high
CUST01357,2024-02-23,Tier 1,18-24,Influencer,,Fragrance,Oily,Yes,2025-09-30,1,test,2025-09-30,2,8,1,0,1,0,0,23,2025-09-30,new_launch,18,high
CUST01358,2025-08-28,Tier 3,45+,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,14,37,2,3,1,10,3,3,2025-09-30,free_shipping,25,low
CUST01359,2024-05-09,Tier 3,18-24,Organic,,Wellness,Oily,Yes,2025-09-30,1,train,2025-09-30,3,18,1,1,1,3,1,15,2025-09-30,new_launch,0,high
CUST01360,2024-07-11,Tier 1,25-34,Referral,Silver,Hair Care,Normal,Yes,2025-09-30,1,train,2025-09-30,6,26,1,2,1,5,2,35,2025-09-30,bundle_discount,18,high
CUST01361,2025-08-15,Tier 1,25-34,Organic,,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,6,20,2,1,1,1,0,0,2025-09-30,new_launch,0,low
CUST01362,2024-09-16,Tier 2,35-44,Organic,Silver,Wellness,Dry,Yes,2025-09-30,1,validation,2025-09-30,16,82,3,4,2,5,1,6,2025-09-30,free_shipping,0,high
CUST01363,2024-03-14,Tier 1,35-44,Instagram,Gold,Baby Care,,Yes,2025-09-30,0,train,2025-09-30,7,34,3,1,2,8,2,11,2025-09-30,free_shipping,18,high
CUST01364,2024-12-15,Tier 1,18-24,Marketplace,Silver,Fragrance,Sensitive,No,2025-09-30,1,train,2025-09-30,3,8,1,1,1,0,0,35,2025-09-30,new_launch,12,high
CUST01365,2024-07-25,Tier 1,35-44,Google Search,,Makeup,,Yes,2025-09-30,1,train,2025-09-30,1,3,0,0,0,2,0,47,2025-09-30,free_shipping,25,high
CUST01366,2024-01-04,Tier 1,25-34,Organic,Gold,Makeup,Normal,Yes,2025-09-30,1,train,2025-09-30,4,12,0,0,0,0,0,30,2025-09-30,welcome_offer,18,high
CUST01367,2024-10-13,Tier 2,18-24,Referral,Silver,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,8,46,2,1,1,3,1,16,2025-09-30,bundle_discount,40,medium
CUST01368,2024-10-09,Tier 3,35-44,Google Search,,Hair Care,Dry,Yes,2025-09-30,1,validation,2025-09-30,8,42,3,1,2,6,3,60,2025-09-30,none,25,high
CUST01369,2025-07-18,Tier 3,25-34,Instagram,Silver,Baby Care,,Yes,2025-09-30,0,train,2025-09-30,10,34,4,1,2,7,2,11,2025-09-30,bundle_discount,25,medium
CUST01370,2025-02-17,Tier 2,18-24,Organic,,Skin Care,Dry,No,2025-09-30,0,test,2025-09-30,2,6,1,0,0,0,0,35,2025-09-30,none,12,high
CUST01371,2025-06-26,Tier 2,45+,Influencer,,Wellness,Sensitive,No,2025-09-30,0,train,2025-09-30,6,18,0,1,0,0,0,2,2025-09-30,none,25,medium
CUST01372,2025-05-07,Tier 1,18-24,Google Search,Silver,Skin Care,Sensitive,Yes,2025-09-30,1,test,2025-09-30,5,22,2,1,1,1,0,31,2025-09-30,welcome_offer,18,medium
CUST01373,2025-08-01,Tier 1,25-34,Referral,,Skin Care,Oily,No,2025-09-30,1,train,2025-09-30,4,13,2,1,0,0,0,10,2025-09-30,new_launch,12,medium
CUST01374,2025-05-19,Tier 3,25-34,Instagram,,Baby Care,Dry,Yes,2025-09-30,1,test,2025-09-30,5,26,2,0,1,1,0,24,2025-09-30,free_shipping,40,high
CUST01375,2024-03-15,Tier 3,18-24,Referral,Silver,Skin Care,Dry,Yes,2025-09-30,0,train,2025-09-30,4,16,2,0,1,7,3,27,2025-09-30,none,0,medium
CUST01376,2025-02-22,Tier 1,18-24,Marketplace,,Skin Care,Sensitive,No,2025-09-30,0,test,2025-09-30,6,20,2,1,1,0,0,18,2025-09-30,none,40,low
CUST01377,2025-09-04,Tier 2,25-34,Organic,,Makeup,Normal,Yes,2025-09-30,0,train,2025-09-30,10,28,1,1,0,1,0,0,2025-09-30,free_shipping,40,medium
CUST01378,2025-05-16,Tier 1,35-44,Google Search,,Skin Care,Normal,Yes,2025-09-30,1,train,2025-09-30,14,47,4,1,1,0,0,21,2025-09-30,new_launch,0,high
CUST01379,2024-12-31,Tier 2,35-44,Instagram,Silver,Wellness,Normal,Yes,2025-09-30,1,train,2025-09-30,6,23,2,1,1,3,1,40,2025-09-30,welcome_offer,40,high
CUST01380,2024-02-16,Tier 1,35-44,Instagram,,Hair Care,,Yes,2025-09-30,0,validation,2025-09-30,1,6,0,0,0,3,1,11,2025-09-30,new_launch,12,medium
CUST01381,2024-07-28,Tier 2,25-34,Organic,Gold,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,11,43,1,3,0,6,3,0,2025-09-30,none,0,low
CUST01382,2025-01-18,Tier 1,18-24,Organic,,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,5,15,1,1,1,8,1,0,2025-09-30,none,12,medium
CUST01383,2024-06-19,Tier 2,25-34,Referral,Silver,Wellness,Normal,No,2025-09-30,0,test,2025-09-30,14,44,1,3,0,0,0,3,2025-09-30,welcome_offer,18,medium
CUST01384,2024-06-10,Tier 2,35-44,Marketplace,,Hair Care,Dry,Yes,2025-09-30,1,validation,2025-09-30,5,16,2,1,1,0,0,24,2025-09-30,none,12,high
CUST01385,2024-08-07,Tier 3,45+,Organic,,Skin Care,Normal,Yes,2025-09-30,0,test,2025-09-30,10,26,5,1,4,9,4,4,2025-09-30,free_shipping,40,medium
CUST01386,2024-05-09,Tier 1,45+,Marketplace,Gold,Skin Care,Combination,Yes,2025-09-30,0,train,2025-09-30,5,18,2,0,1,1,0,0,2025-09-30,welcome_offer,12,medium
CUST01387,2024-02-24,Tier 2,25-34,Instagram,,Wellness,Normal,No,2025-09-30,1,test,2025-09-30,2,9,0,1,0,0,0,30,2025-09-30,none,18,high
CUST01388,2024-03-26,Tier 2,25-34,Google Search,,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,1,4,0,0,0,0,0,11,2025-09-30,none,40,high
CUST01389,2024-08-13,Tier 1,35-44,Instagram,,Hair Care,,Yes,2025-09-30,0,train,2025-09-30,5,26,1,0,0,4,2,3,2025-09-30,free_shipping,12,medium
CUST01390,2024-10-09,Tier 1,45+,Instagram,,Skin Care,,Yes,2025-09-30,0,train,2025-09-30,11,59,5,3,2,4,1,6,2025-09-30,new_launch,12,low
CUST01391,2024-06-17,Tier 3,35-44,Marketplace,,Skin Care,Oily,Yes,2025-09-30,0,train,2025-09-30,11,28,1,1,1,3,1,20,2025-09-30,welcome_offer,0,high
CUST01392,2025-09-11,Tier 1,18-24,Google Search,,Skin Care,Normal,Yes,2025-09-30,0,test,2025-09-30,2,5,1,0,1,6,1,3,2025-09-30,welcome_offer,40,low
CUST01393,2024-05-31,Tier 2,25-34,Referral,,Wellness,Oily,Yes,2025-09-30,1,validation,2025-09-30,0,0,0,0,0,2,1,18,2025-09-30,free_shipping,0,high
CUST01394,2024-02-13,Tier 2,25-34,Referral,,Skin Care,Oily,Yes,2025-09-30,0,test,2025-09-30,15,41,5,3,2,2,1,6,2025-09-30,bundle_discount,12,low
CUST01395,2024-12-15,Tier 2,18-24,Google Search,,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,4,11,1,0,1,4,0,9,2025-09-30,none,12,low
CUST01396,2024-11-25,Tier 1,25-34,Google Search,,Baby Care,,Yes,2025-09-30,1,test,2025-09-30,2,9,0,0,0,2,0,21,2025-09-30,none,0,high
CUST01397,2024-07-31,Tier 2,25-34,Marketplace,,Hair Care,Oily,No,2025-09-30,0,test,2025-09-30,12,54,2,2,1,0,0,0,2025-09-30,welcome_offer,0,low
CUST01398,2025-06-22,Tier 1,18-24,Google Search,,Skin Care,Combination,Yes,2025-09-30,1,train,2025-09-30,6,22,3,1,1,0,0,0,2025-09-30,bundle_discount,12,medium
CUST01399,2024-01-06,Tier 2,25-34,Influencer,Silver,Baby Care,Combination,Yes,2025-09-30,0,validation,2025-09-30,10,48,1,2,1,3,1,6,2025-09-30,new_launch,40,medium
CUST01400,2024-07-11,Tier 1,25-34,Google Search,,Skin Care,,Yes,2025-09-30,1,train,2025-09-30,1,5,1,0,1,1,0,38,2025-09-30,new_launch,0,high
CUST01401,2024-11-10,Tier 1,25-34,Google Search,,Makeup,Sensitive,No,2025-09-30,0,train,2025-09-30,3,13,1,0,0,0,0,23,2025-09-30,new_launch,0,medium
CUST01402,2024-09-14,Tier 3,18-24,Organic,,Wellness,Combination,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,5,2,47,2025-09-30,new_launch,0,high
CUST01403,2024-02-13,Tier 3,18-24,Marketplace,,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,1,3,1,0,0,5,0,53,2025-09-30,new_launch,40,high
CUST01404,2024-03-27,Tier 1,25-34,Organic,Gold,Hair Care,Normal,Yes,2025-09-30,1,validation,2025-09-30,12,48,4,3,2,8,1,24,2025-09-30,new_launch,25,high
CUST01405,2025-01-12,Tier 2,25-34,Referral,Gold,Skin Care,,No,2025-09-30,0,test,2025-09-30,2,5,1,0,0,0,0,20,2025-09-30,new_launch,25,high
CUST01406,2024-12-14,Tier 2,18-24,Instagram,Gold,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,2,8,0,0,0,0,0,46,2025-09-30,free_shipping,40,high
CUST01407,2024-09-20,Tier 3,25-34,Instagram,Silver,Fragrance,Oily,Yes,2025-09-30,1,test,2025-09-30,3,17,1,0,0,3,0,17,2025-09-30,welcome_offer,0,high
CUST01408,2024-05-06,Tier 2,25-34,Instagram,Silver,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,2,0,60,2025-09-30,none,40,high
CUST01409,2024-02-10,Tier 3,35-44,Marketplace,Gold,Wellness,Normal,No,2025-09-30,0,train,2025-09-30,1,3,0,0,0,0,0,0,2025-09-30,free_shipping,18,low
CUST01410,2024-04-07,Tier 2,25-34,Google Search,,Fragrance,Oily,Yes,2025-09-30,0,validation,2025-09-30,11,59,1,0,0,2,0,18,2025-09-30,bundle_discount,25,high
CUST01411,2024-01-31,Tier 1,25-34,Google Search,,Fragrance,Normal,No,2025-09-30,0,test,2025-09-30,0,0,0,0,0,0,0,51,2025-09-30,none,0,high
CUST01412,2025-05-24,Tier 1,25-34,Influencer,,Makeup,Combination,No,2025-09-30,1,train,2025-09-30,9,27,5,2,2,0,0,9,2025-09-30,none,0,high
CUST01413,2024-12-20,Tier 1,18-24,Google Search,,Skin Care,Normal,Yes,2025-09-30,1,validation,2025-09-30,2,12,1,0,1,1,0,39,2025-09-30,none,25,high
CUST01414,2024-08-24,Tier 2,25-34,Organic,Silver,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,10,28,3,2,2,2,1,17,2025-09-30,new_launch,18,medium
CUST01415,2025-09-08,Tier 1,25-34,Referral,,Hair Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,9,35,4,2,3,6,0,0,2025-09-30,free_shipping,12,low
CUST01416,2024-05-13,Tier 1,25-34,Marketplace,Gold,Baby Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,11,43,3,2,1,6,2,20,2025-09-30,welcome_offer,18,medium
CUST01417,2024-02-17,Tier 1,25-34,Marketplace,,Fragrance,Oily,No,2025-09-30,1,train,2025-09-30,3,8,1,1,0,0,0,26,2025-09-30,new_launch,0,high
CUST01418,2025-01-04,Tier 3,25-34,Instagram,Gold,Skin Care,Dry,Yes,2025-09-30,1,train,2025-09-30,10,37,1,1,1,9,1,35,2025-09-30,free_shipping,0,high
CUST01419,2024-06-28,Tier 1,35-44,Google Search,,Hair Care,Normal,Yes,2025-09-30,0,test,2025-09-30,1,5,0,0,0,1,0,11,2025-09-30,welcome_offer,18,high
CUST01420,2025-03-10,Tier 2,35-44,Instagram,,Baby Care,Sensitive,Yes,2025-09-30,0,train,2025-09-30,14,48,6,2,2,3,1,14,2025-09-30,bundle_discount,18,medium
CUST01421,2025-07-21,Tier 2,18-24,Referral,,Skin Care,Combination,No,2025-09-30,1,train,2025-09-30,16,53,8,4,3,0,0,30,2025-09-30,bundle_discount,18,medium
CUST01422,2025-02-21,Tier 1,18-24,Google Search,Silver,Skin Care,,Yes,2025-09-30,0,test,2025-09-30,3,11,1,0,0,3,0,17,2025-09-30,new_launch,18,medium
CUST01423,2025-06-03,Tier 2,25-34,Marketplace,Silver,Skin Care,Dry,No,2025-09-30,0,validation,2025-09-30,5,13,2,1,1,0,0,11,2025-09-30,welcome_offer,12,medium
CUST01424,2024-06-18,Tier 2,25-34,Referral,Gold,Hair Care,Normal,Yes,2025-09-30,0,validation,2025-09-30,3,12,1,0,0,0,0,24,2025-09-30,bundle_discount,18,high
CUST01425,2025-07-19,Tier 2,25-34,Marketplace,Silver,Makeup,Combination,Yes,2025-09-30,1,validation,2025-09-30,3,15,1,1,0,3,1,5,2025-09-30,new_launch,40,medium
CUST01426,2025-08-16,Tier 3,25-34,Google Search,,Skin Care,Oily,No,2025-09-30,0,train,2025-09-30,8,30,4,0,2,0,0,0,2025-09-30,none,18,low
CUST01427,2024-07-18,Tier 3,45+,Instagram,Gold,Fragrance,Dry,Yes,2025-09-30,0,validation,2025-09-30,11,36,2,0,1,5,2,9,2025-09-30,free_shipping,12,medium
CUST01428,2025-07-27,Tier 1,45+,Marketplace,,Baby Care,Dry,Yes,2025-09-30,0,train,2025-09-30,15,68,6,3,3,5,1,13,2025-09-30,new_launch,18,medium
CUST01429,2024-02-01,Tier 1,25-34,Instagram,,Wellness,Dry,Yes,2025-09-30,0,train,2025-09-30,4,22,1,0,1,8,2,3,2025-09-30,none,12,medium
CUST01430,2025-01-05,Tier 3,25-34,Referral,Silver,Baby Care,Oily,No,2025-09-30,0,train,2025-09-30,11,57,4,2,2,0,0,3,2025-09-30,new_launch,25,medium
CUST01431,2025-02-21,Tier 1,35-44,Instagram,Silver,Baby Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,6,32,2,0,1,5,1,5,2025-09-30,new_launch,12,medium
CUST01432,2025-01-02,Tier 1,25-34,Marketplace,,Baby Care,Normal,Yes,2025-09-30,1,test,2025-09-30,2,6,1,0,1,0,0,25,2025-09-30,welcome_offer,18,high
CUST01433,2024-01-16,Tier 3,25-34,Instagram,Gold,Fragrance,Dry,No,2025-09-30,1,train,2025-09-30,8,32,3,2,1,0,0,36,2025-09-30,new_launch,12,high
CUST01434,2024-05-03,Tier 1,25-34,Google Search,,Skin Care,Sensitive,No,2025-09-30,0,test,2025-09-30,6,22,3,0,1,0,0,4,2025-09-30,free_shipping,0,medium
CUST01435,2024-06-17,Tier 1,25-34,Instagram,Gold,Hair Care,Combination,No,2025-09-30,1,train,2025-09-30,0,0,0,0,0,0,0,25,2025-09-30,welcome_offer,25,high
CUST01436,2025-01-31,Tier 1,25-34,Marketplace,Silver,Hair Care,Oily,Yes,2025-09-30,0,train,2025-09-30,18,63,5,3,2,5,1,2,2025-09-30,new_launch,0,low
CUST01437,2024-10-12,Tier 2,18-24,Instagram,Silver,Skin Care,Combination,No,2025-09-30,1,train,2025-09-30,2,10,1,0,1,0,0,58,2025-09-30,welcome_offer,0,high
CUST01438,2025-03-29,Tier 2,25-34,Instagram,,Baby Care,Sensitive,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,3,0,36,2025-09-30,none,25,high
CUST01439,2024-06-15,Tier 3,18-24,Organic,Silver,Makeup,Combination,Yes,2025-09-30,0,train,2025-09-30,7,18,2,2,1,1,0,0,2025-09-30,free_shipping,18,medium
CUST01440,2024-04-04,Tier 2,35-44,Marketplace,,Hair Care,Oily,No,2025-09-30,0,train,2025-09-30,3,13,0,1,0,0,0,1,2025-09-30,new_launch,12,medium
CUST01441,2024-09-26,Tier 3,18-24,Marketplace,,Wellness,Dry,Yes,2025-09-30,1,train,2025-09-30,1,4,0,0,0,4,2,60,2025-09-30,welcome_offer,25,high
CUST01442,2024-11-17,Tier 3,25-34,Instagram,Gold,Hair Care,Combination,Yes,2025-09-30,0,test,2025-09-30,9,48,2,1,1,3,1,18,2025-09-30,bundle_discount,18,high
CUST01443,2024-06-17,Tier 1,35-44,Instagram,,Skin Care,Combination,Yes,2025-09-30,0,validation,2025-09-30,1,5,0,0,0,2,0,9,2025-09-30,welcome_offer,25,low
CUST01444,2025-05-22,Tier 3,25-34,Google Search,,Hair Care,,Yes,2025-09-30,1,train,2025-09-30,2,8,1,0,1,3,1,3,2025-09-30,welcome_offer,0,low
CUST01445,2024-06-21,Tier 1,35-44,Instagram,,Hair Care,Oily,Yes,2025-09-30,1,train,2025-09-30,2,5,1,1,0,8,0,29,2025-09-30,new_launch,12,high
CUST01446,2024-09-13,Tier 1,35-44,Referral,Gold,Wellness,,No,2025-09-30,1,train,2025-09-30,5,27,2,0,1,0,0,21,2025-09-30,bundle_discount,25,high
CUST01447,2024-01-15,Tier 2,35-44,Organic,Gold,Baby Care,Dry,Yes,2025-09-30,0,train,2025-09-30,13,49,3,2,1,5,0,16,2025-09-30,free_shipping,40,low
CUST01448,2024-06-24,Tier 1,25-34,Organic,Silver,Makeup,Combination,Yes,2025-09-30,1,train,2025-09-30,1,5,0,0,0,0,0,36,2025-09-30,bundle_discount,12,high
CUST01449,2025-07-06,Tier 1,25-34,Referral,,Wellness,Combination,Yes,2025-09-30,0,validation,2025-09-30,5,14,1,1,1,5,2,0,2025-09-30,free_shipping,25,medium
CUST01450,2024-01-24,Tier 2,25-34,Referral,Silver,Hair Care,Oily,Yes,2025-09-30,1,train,2025-09-30,2,7,0,0,0,0,0,33,2025-09-30,none,40,high
CUST01451,2024-08-29,Tier 2,45+,Organic,Gold,Skin Care,Oily,Yes,2025-09-30,0,validation,2025-09-30,13,40,2,4,1,6,0,7,2025-09-30,bundle_discount,12,medium
CUST01452,2024-08-17,Tier 1,25-34,Instagram,Platinum,Makeup,,Yes,2025-09-30,1,test,2025-09-30,10,52,5,2,1,4,0,18,2025-09-30,new_launch,40,high
CUST01453,2024-04-17,Tier 1,35-44,Instagram,,Baby Care,Dry,Yes,2025-09-30,1,train,2025-09-30,7,38,3,1,1,2,1,9,2025-09-30,free_shipping,0,high
CUST01454,2025-04-12,Tier 3,35-44,Referral,,Makeup,Dry,Yes,2025-09-30,0,test,2025-09-30,2,10,0,1,0,4,2,13,2025-09-30,bundle_discount,18,medium
CUST01455,2024-01-17,Tier 1,45+,Influencer,Gold,Makeup,Normal,Yes,2025-09-30,1,train,2025-09-30,0,0,0,0,0,5,0,60,2025-09-30,free_shipping,12,high
CUST01456,2025-09-04,Tier 1,35-44,Influencer,Silver,Skin Care,Normal,Yes,2025-09-30,0,train,2025-09-30,7,38,4,2,3,1,0,0,2025-09-30,none,0,medium
CUST01457,2024-03-27,Tier 2,25-34,Referral,,Fragrance,Oily,Yes,2025-09-30,1,validation,2025-09-30,0,0,0,0,0,2,0,46,2025-09-30,bundle_discount,18,high
CUST01458,2025-07-11,Tier 1,25-34,Instagram,Silver,Baby Care,Oily,No,2025-09-30,1,train,2025-09-30,1,5,0,0,0,0,0,0,2025-09-30,new_launch,40,high
CUST01459,2024-03-06,Tier 2,35-44,Referral,Silver,Hair Care,Normal,Yes,2025-09-30,0,train,2025-09-30,4,21,1,1,1,1,0,18,2025-09-30,none,40,medium
CUST01460,2024-06-06,Tier 1,35-44,Referral,,Wellness,Oily,No,2025-09-30,1,train,2025-09-30,4,15,1,1,0,0,0,37,2025-09-30,bundle_discount,0,high
